,Solver,Instance,Result,Real time,CPU time,SolvingTime_total,WaitingTime_total
7343,DPS-Kissat-non-det,instances/sc2021/main/SC21_Timetable_C_542_E_71_Cl_36_S_35,sat,185.9,10782.7,10537.773948,0.0
7344,DPS-Kissat-non-det,instances/sc2021/main/n320p5q2_n.apx_17,unsat,4.7,272.0,269.687122,0.0
7345,DPS-Kissat-non-det,instances/sc2021/main/sted5_0x1e3-120,sat,77.2,4818.0,4822.122369,0.0
7346,DPS-Kissat-non-det,instances/sc2021/main/bvsub_08985.smt2,unsat,179.5,11153.6,11084.403092,0.0
7347,DPS-Kissat-non-det,instances/sc2021/main/20-100-frag12-32_sat,sat,2403.3,152393.1,152373.679131,0.0
7348,DPS-Kissat-non-det,instances/sc2021/main/edit_distance023_283,sat,109.8,6823.7,6816.853741,0.0
7349,DPS-Kissat-non-det,instances/sc2021/main/string_compare_safety_cbmc_unwinding_630,unsat,1128.4,38199.4,37734.190469,0.0
7350,DPS-Kissat-non-det,instances/sc2021/main/Mycielski-10-hints-9,-,5001.0,320074.0,320033.830205,0.0
7351,DPS-Kissat-non-det,instances/sc2021/main/puzzle34_sat,sat,321.9,20234.8,20234.734855,0.0
7352,DPS-Kissat-non-det,instances/sc2021/main/mp1-blockpuzzle_5x12_s6_free3,unsat,119.9,7620.0,7604.092559,0.0
7353,DPS-Kissat-non-det,instances/sc2021/main/9dlx_vliw_at_b_iq5,unsat,689.7,38892.1,38778.032909,0.0
7354,DPS-Kissat-non-det,instances/sc2021/main/SC21_Timetable_C_512_E_66_Cl_34_S_35,-,5001.0,319875.6,319798.042854,0.0
7355,DPS-Kissat-non-det,instances/sc2021/main/vlsat2_11_42,unsat,4624.1,295200.3,295767.951617,0.0
7356,DPS-Kissat-non-det,instances/sc2021/main/LABS_n068_goal001,unsat,606.6,37299.5,37261.786262,0.0
7357,DPS-Kissat-non-det,instances/sc2021/main/at-least-two-aaai10-planning-ipc5-pathways-17-step20,unsat,142.1,8672.5,8611.458936,0.0
7358,DPS-Kissat-non-det,instances/sc2021/main/WS_400_16_90_70.apx_0,unsat,14.2,877.0,878.15656,0.0
7359,DPS-Kissat-non-det,instances/sc2021/main/sokoban-p16.sas.ex.19-sc2016,-,5001.0,320415.5,319436.875728,0.0
7360,DPS-Kissat-non-det,instances/sc2021/main/MVD_ADS_S9_6_6,unsat,4.3,133.6,53.71736,0.0
7361,DPS-Kissat-non-det,instances/sc2021/main/SC21_Timetable_C_241_E_34_Cl_16_S_13,-,5001.0,319824.7,319973.829355,0.0
7362,DPS-Kissat-non-det,instances/sc2021/main/vlsat2_377_5364,sat,342.7,21356.7,21114.929222,0.0
7363,DPS-Kissat-non-det,instances/sc2021/main/b2005-p2-14x14c17h9-Ser6-0,-,5001.0,85046.9,84669.534142,0.0
7364,DPS-Kissat-non-det,instances/sc2021/main/mp1-blockpuzzle_5x10_s5_free3,unsat,16.6,1005.3,994.531173,0.0
7365,DPS-Kissat-non-det,instances/sc2021/main/HCP-470-420,sat,1517.3,96252.2,96295.629457,0.0
7366,DPS-Kissat-non-det,instances/sc2021/main/string_compare_safety_cbmc_unwinding_930,unsat,2840.0,76124.4,75798.939075,0.0
7367,DPS-Kissat-non-det,instances/sc2021/main/b2005-p2-14x14c17h9-Ser5-0,-,5001.0,85039.3,84661.148702,0.0
7368,DPS-Kissat-non-det,instances/sc2021/main/spg_300_301,unsat,70.8,3090.1,2790.135248,0.0
7369,DPS-Kissat-non-det,instances/sc2021/main/sted3_0x0_n201-239,sat,108.0,6831.8,6822.714731,0.0
7370,DPS-Kissat-non-det,instances/sc2021/main/UR-15-10p0,unsat,136.2,8348.1,8272.167989,0.0
7371,DPS-Kissat-non-det,instances/sc2021/main/ak016modbtsimpbisc,unsat,88.7,5587.6,5589.59285,0.0
7372,DPS-Kissat-non-det,instances/sc2021/main/20-100-lambda100-14_unsat,unsat,65.5,4021.5,4002.310755,0.0
7373,DPS-Kissat-non-det,instances/sc2021/main/MVD_ADS_S11_8_7,sat,2.5,63.1,3.077954,0.0
7374,DPS-Kissat-non-det,instances/sc2021/main/at-least-two-traffic_kkb_unknown,unsat,89.4,5186.7,5096.620149,0.0
7375,DPS-Kissat-non-det,instances/sc2021/main/sp5-26-19-bin-stri-flat-noid,sat,673.7,42589.5,42602.405322,0.0
7376,DPS-Kissat-non-det,instances/sc2021/main/uum32.smt2,-,5001.0,319883.2,319991.975379,0.0
7377,DPS-Kissat-non-det,instances/sc2021/main/Circuit_multiplier35,sat,96.1,6012.1,6015.654056,0.0
7378,DPS-Kissat-non-det,instances/sc2021/main/mp1-klieber2017s-1000-024-eq,unsat,13.6,842.7,841.568629,0.0
7379,DPS-Kissat-non-det,instances/sc2021/main/sum_of_3_cubes_108_bits_52,-,5001.0,319931.5,319942.882653,0.0
7380,DPS-Kissat-non-det,instances/sc2021/main/snw_13_8_pre,unsat,452.6,28742.4,28705.481927,0.0
7381,DPS-Kissat-non-det,instances/sc2021/main/Kakuro-easy-118-ext.xml.hg_4,sat,133.9,3219.2,2629.879152,0.0
7382,DPS-Kissat-non-det,instances/sc2021/main/sted5_0x24204-70,-,5001.0,319946.5,320023.135154,0.0
7383,DPS-Kissat-non-det,instances/sc2021/main/MVD_ADS_S5_6_6,unsat,4.0,128.9,56.638639,0.0
7384,DPS-Kissat-non-det,instances/sc2021/main/sum_of_3_cubes_87_bits_75,-,5001.0,319952.0,319940.574368,0.0
7385,DPS-Kissat-non-det,instances/sc2021/main/vlsat2_297_3780,sat,128.5,7807.0,7628.430041,0.0
7386,DPS-Kissat-non-det,instances/sc2021/main/satch2ways15,unsat,1183.0,75342.8,75385.19258,0.0
7387,DPS-Kissat-non-det,instances/sc2021/main/erin2_0x0_n207-379,sat,136.8,8637.0,8630.750657,0.0
7388,DPS-Kissat-non-det,instances/sc2021/main/bv-term-small-rw_1492.smt2,sat,0.5,8.6,6.352761,0.0
7389,DPS-Kissat-non-det,instances/sc2021/main/sokoban-p20.sas.ex.13,unsat,1133.3,70288.0,69789.870733,0.0
7390,DPS-Kissat-non-det,instances/sc2021/main/HCP-424-60,sat,536.4,33899.4,33906.921853,0.0
7391,DPS-Kissat-non-det,instances/sc2021/main/20-100-p100-55_unsat,unsat,1272.7,80936.9,80818.418804,0.0
7392,DPS-Kissat-non-det,instances/sc2021/main/ktf_TF-8.tf_4_0.06_109,sat,69.1,3724.4,3707.117158,0.0
7393,DPS-Kissat-non-det,instances/sc2021/main/at-least-two-hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin,unsat,108.3,6422.0,6321.916734,0.0
7394,DPS-Kissat-non-det,instances/sc2021/main/randomG-B-Mix-n15-d05,unsat,7.7,474.0,475.402847,0.0
7395,DPS-Kissat-non-det,instances/sc2021/main/sted2_0x0-343,sat,405.5,25623.8,25621.645967,0.0
7396,DPS-Kissat-non-det,instances/sc2021/main/Nb51T6,unsat,2257.1,112305.9,111716.505252,0.0
7397,DPS-Kissat-non-det,instances/sc2021/main/HCP-522-105,sat,214.9,13453.1,13449.255761,0.0
7398,DPS-Kissat-non-det,instances/sc2021/main/IBM_FV_2004_rule_batch_30_SAT_dat.k75,sat,123.4,7236.2,7185.021679,0.0
7399,DPS-Kissat-non-det,instances/sc2021/main/at-least-two-traffic_pcb_unknown,unsat,90.2,5256.1,5164.023076,0.0
7400,DPS-Kissat-non-det,instances/sc2021/main/edit_distance041_182,unsat,42.2,2334.1,2304.418022,0.0
7401,DPS-Kissat-non-det,instances/sc2021/main/vlsat2_112_4223,-,5001.0,320303.2,320152.12707,0.0
7402,DPS-Kissat-non-det,instances/sc2021/main/randomG-B-Mix-n16-d05,unsat,104.5,6644.5,6664.222103,0.0
7403,DPS-Kissat-non-det,instances/sc2021/main/Mycielski-10-hints-7,-,5001.0,320036.7,320068.86826,0.0
7404,DPS-Kissat-non-det,instances/sc2021/main/rphp4_080_shuffled,unsat,85.2,5403.2,5411.383231,0.0
7405,DPS-Kissat-non-det,instances/sc2021/main/sp5-21-15-one-stri-tree-noid,sat,51.5,3199.5,3200.036057,0.0
7406,DPS-Kissat-non-det,instances/sc2021/main/size_5_5_5_i223_r12,sat,11.1,666.4,666.383234,0.0
7407,DPS-Kissat-non-det,instances/sc2021/main/LABS_n069_goal001,unsat,666.5,41062.0,41025.520071,0.0
7408,DPS-Kissat-non-det,instances/sc2021/main/satch2ways15u,unsat,1249.8,79787.4,79826.7701,0.0
7409,DPS-Kissat-non-det,instances/sc2021/main/vlsat2_44_545,unsat,2310.9,146916.2,146921.461309,0.0
7410,DPS-Kissat-non-det,instances/sc2021/main/73.smt2,unsat,114.0,6795.6,6777.417006,0.0
7411,DPS-Kissat-non-det,instances/sc2021/main/at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN,unsat,58.2,3526.6,3405.849955,0.0
7412,DPS-Kissat-non-det,instances/sc2021/main/HCP-446-60,sat,460.8,29048.8,29050.348665,0.0
7413,DPS-Kissat-non-det,instances/sc2021/main/sted1_0x0-380,-,5001.0,320028.2,320016.389846,0.0
7414,DPS-Kissat-non-det,instances/sc2021/main/Circuit_multiplier24,sat,31.0,1923.0,1923.687151,0.0
7415,DPS-Kissat-non-det,instances/sc2021/main/79.smt2,-,5001.0,320147.5,320166.488256,0.0
7416,DPS-Kissat-non-det,instances/sc2021/main/pb_300_10_lb_06,unsat,34.5,2018.0,1967.368785,0.0
7417,DPS-Kissat-non-det,instances/sc2021/main/Circuit_multiplier45,sat,716.7,45359.8,45375.768155,0.0
7418,DPS-Kissat-non-det,instances/sc2021/main/puzzle30_sat,sat,178.0,11052.7,11050.789459,0.0
7419,DPS-Kissat-non-det,instances/sc2021/main/erin2_0x0-379,sat,68.1,4240.4,4237.314976,0.0
7420,DPS-Kissat-non-det,instances/sc2021/main/51.smt2,unsat,80.1,4875.8,4857.288802,0.0
7421,DPS-Kissat-non-det,instances/sc2021/main/sp5-21-15-una-nons-tree-noid,sat,120.7,7505.4,7507.393358,0.0
7422,DPS-Kissat-non-det,instances/sc2021/main/satch2ways13wu,unsat,28.8,1785.1,1782.87763,0.0
7423,DPS-Kissat-non-det,instances/sc2021/main/Circuit_multiplier36,sat,1333.4,84518.8,84547.614115,0.0
7424,DPS-Kissat-non-det,instances/sc2021/main/toughsat_factoring_426s,sat,12.3,752.7,752.557594,0.0
7425,DPS-Kissat-non-det,instances/sc2021/main/HCP-526-420,sat,115.9,7145.8,7130.318413,0.0
7426,DPS-Kissat-non-det,instances/sc2021/main/spg_200_301,unsat,31.2,1545.7,1409.289358,0.0
7427,DPS-Kissat-non-det,instances/sc2021/main/p01_lb_05,unsat,20.3,1220.3,1210.748041,0.0
7428,DPS-Kissat-non-det,instances/sc2021/main/toughsat_factoring_895s,sat,106.0,6648.2,6652.082795,0.0
7429,DPS-Kissat-non-det,instances/sc2021/main/ak032modbtmodbtisc,unsat,151.7,9444.3,9442.981792,0.0
7430,DPS-Kissat-non-det,instances/sc2021/main/Kakuro-easy-150-ext.xml.hg_9,sat,164.7,2884.2,2284.479748,0.0
7431,DPS-Kissat-non-det,instances/sc2021/main/Kakuro-easy-132-ext.xml.hg_8,sat,946.4,19011.2,18484.796856,0.0
7432,DPS-Kissat-non-det,instances/sc2021/main/Kakuro-easy-089-ext.xml.hg_4,sat,114.2,3554.8,2985.687963,0.0
7433,DPS-Kissat-non-det,instances/sc2021/main/MVD_ADS_S7_6_6,unsat,4.2,131.9,51.72556,0.0
7434,DPS-Kissat-non-det,instances/sc2021/main/Circuit_multiplier29,sat,659.5,42022.8,42037.477927,0.0
7435,DPS-Kissat-non-det,instances/sc2021/main/bvsdiv_19.smt2,unsat,442.9,28224.8,28221.487089,0.0
7436,DPS-Kissat-non-det,instances/sc2021/main/b2005-p5-14x14c17h9-Ser5-0,-,5001.0,80315.8,79932.443351,0.0
7437,DPS-Kissat-non-det,instances/sc2021/main/sum_of_3_cubes_94_bits_30,-,5001.0,320002.6,319963.045154,0.0
7438,DPS-Kissat-non-det,instances/sc2021/main/Kakuro-easy-045-ext.xml.hg_4,unsat,3783.2,238043.2,238038.106429,0.0
7439,DPS-Kissat-non-det,instances/sc2021/main/vlsat2_56_1042,-,5001.0,320088.5,320055.458045,0.0
7440,DPS-Kissat-non-det,instances/sc2021/main/string_compare_safety_cbmc_unwinding_900,unsat,2061.0,60514.6,60161.519601,0.0
7441,DPS-Kissat-non-det,instances/sc2021/main/prime_a24_b24,sat,31.3,1939.5,1937.262122,0.0
7442,DPS-Kissat-non-det,instances/sc2021/main/sum_of_3_cubes_52_bits_39,-,5001.0,320052.2,320067.071079,0.0
7443,DPS-Kissat-non-det,instances/sc2021/main/spg_200_300,unsat,53.5,2570.4,2401.439239,0.0
7444,DPS-Kissat-non-det,instances/sc2021/main/vmpc_26,unsat,39.1,2407.8,2398.77682,0.0
7445,DPS-Kissat-non-det,instances/sc2021/main/satch2ways19u,-,5001.0,319818.8,319994.02719,0.0
7446,DPS-Kissat-non-det,instances/sc2021/main/Mycielski-10-hints-5,-,5001.0,320002.3,320034.167777,0.0
7447,DPS-Kissat-non-det,instances/sc2021/main/ktf_TF-7.tf_3_0.06_113,sat,12.7,722.7,699.052243,0.0
7448,DPS-Kissat-non-det,instances/sc2021/main/string_compare_safety_cbmc_unwinding_670,unsat,1264.0,42520.0,42074.234877,0.0
7449,DPS-Kissat-non-det,instances/sc2021/main/ndhf_xits_09_UNSAT,unsat,1663.6,105840.5,105870.663494,0.0
7450,DPS-Kissat-non-det,instances/sc2021/main/20-100-lambda100-47_unsat,unsat,259.8,16407.3,16390.921671,0.0
7451,DPS-Kissat-non-det,instances/sc2021/main/barman-pfile10-040.sas.ex.15,unsat,40.9,1726.7,1296.938265,0.0
7452,DPS-Kissat-non-det,instances/sc2021/main/Circuit_multiplier18,sat,2259.8,143817.9,143855.824429,0.0
7453,DPS-Kissat-non-det,instances/sc2021/main/at-least-two-ibm-2004-23-k100,sat,344.1,20128.3,19948.146878,0.0
7454,DPS-Kissat-non-det,instances/sc2021/main/dist4.c,unsat,35.0,2189.7,2185.187984,0.0
7455,DPS-Kissat-non-det,instances/sc2021/main/blocks-blocks-37-1.120-NOTKNOWN,unsat,55.0,2296.0,1927.490536,0.0
7456,DPS-Kissat-non-det,instances/sc2021/main/crafted_n11_d6_c4_num14,unsat,183.6,7129.0,6817.313553,0.0
7457,DPS-Kissat-non-det,instances/sc2021/main/mp1-Nb6T06,unsat,9.2,550.8,549.999196,0.0
7458,DPS-Kissat-non-det,instances/sc2021/main/randomG-B-Mix-n18-d05,-,5001.0,319118.7,320014.12353,0.0
7459,DPS-Kissat-non-det,instances/sc2021/main/shift1add.26949,unsat,17.9,645.6,514.166589,0.0
7460,DPS-Kissat-non-det,instances/sc2021/main/WS_500_16_70_10.apx_0,sat,5.3,312.3,312.027993,0.0
7461,DPS-Kissat-non-det,instances/sc2021/main/snw_13_8_pre-sc2016,unsat,441.1,27396.3,27357.536023,0.0
7462,DPS-Kissat-non-det,instances/sc2021/main/battleship-14-26-sat,sat,0.5,18.4,18.484856,0.0
7463,DPS-Kissat-non-det,instances/sc2021/main/ktf_TF-3.tf_4_0.04_48,-,5001.0,319631.9,320002.973841,0.0
7464,DPS-Kissat-non-det,instances/sc2021/main/mp1-bsat201-707,unsat,335.9,21359.1,21399.58651,0.0
7465,DPS-Kissat-non-det,instances/sc2021/main/Kakuro-easy-127-ext.xml.hg_7,sat,189.8,3156.3,2552.142924,0.0
7466,DPS-Kissat-non-det,instances/sc2021/main/satch2ways16,unsat,2471.3,157547.5,157667.748705,0.0
7467,DPS-Kissat-non-det,instances/sc2021/main/randomG-n18-d05,-,5001.0,318890.6,320005.895715,0.0
7468,DPS-Kissat-non-det,instances/sc2021/main/problem_12.smt2,-,5001.0,319937.0,319994.308764,0.0
7469,DPS-Kissat-non-det,instances/sc2021/main/sp5-21-15-bin-stri-flat-noid,sat,2.2,108.6,106.847143,0.0
7470,DPS-Kissat-non-det,instances/sc2021/main/vlsat2_11_26,unsat,1961.6,124946.0,125285.164834,0.0
7471,DPS-Kissat-non-det,instances/sc2021/main/spg_400_281,unsat,49.7,1922.0,1582.61402,0.0
7472,DPS-Kissat-non-det,instances/sc2021/main/MVD_ADS_S1_5_5,unsat,4.1,108.4,15.710916,0.0
7473,DPS-Kissat-non-det,instances/sc2021/main/erin2_0x1e3-216,sat,331.7,20944.9,20953.493066,0.0
7474,DPS-Kissat-non-det,instances/sc2021/main/mp1-Nb6T07,unsat,159.7,10083.6,10087.326129,0.0
7475,DPS-Kissat-non-det,instances/sc2021/main/randomG-n20-d05,-,5001.0,318713.7,320004.820551,0.0
7476,DPS-Kissat-non-det,instances/sc2021/main/sted12a_0x1e1-67,sat,313.2,19883.2,19916.353532,0.0
7477,DPS-Kissat-non-det,instances/sc2021/main/satch2ways15wu,unsat,1106.9,70704.3,70749.859008,0.0
7478,DPS-Kissat-non-det,instances/sc2021/main/ecarev-110-1031-23-40-8,sat,363.3,22645.6,22663.051105,0.0
7479,DPS-Kissat-non-det,instances/sc2021/main/spg_300_312,unsat,42.0,2017.3,1798.45637,0.0
7480,DPS-Kissat-non-det,instances/sc2021/main/ex175_20,sat,495.2,12503.5,11951.489171,0.0
7481,DPS-Kissat-non-det,instances/sc2021/main/satch2ways18u,-,5001.0,319848.8,320002.824629,0.0
7482,DPS-Kissat-non-det,instances/sc2021/main/stb_531_83.apx_0,sat,7.3,448.6,448.339996,0.0
7483,DPS-Kissat-non-det,instances/sc2021/main/maxor128,unsat,757.1,43625.9,43620.068465,0.0
7484,DPS-Kissat-non-det,instances/sc2021/main/9dlx_vliw_at_b_iq8,unsat,2542.9,159646.2,159396.668395,0.0
7485,DPS-Kissat-non-det,instances/sc2021/main/bvsub_12973.smt2,unsat,284.7,17251.5,17149.382109,0.0
7486,DPS-Kissat-non-det,instances/sc2021/main/ktf_TF-8.tf_4_0.02_37,-,5001.0,319616.5,320034.625345,0.0
7487,DPS-Kissat-non-det,instances/sc2021/main/ktf_TF-4.tf_4_0.06_52,-,5001.0,319702.3,320019.441208,0.0
7488,DPS-Kissat-non-det,instances/sc2021/main/sted5_0x0_n90-157,sat,246.5,15489.3,15489.084286,0.0
7489,DPS-Kissat-non-det,instances/sc2021/main/g2-UR-20-5p1,sat,132.5,7996.4,7898.758922,0.0
7490,DPS-Kissat-non-det,instances/sc2021/main/rpoc_xits_10_UNKNOWN,unsat,4104.9,261443.4,261517.0322,0.0
7491,DPS-Kissat-non-det,instances/sc2021/main/LABS_n089_goal008,sat,351.3,21197.0,21089.589105,0.0
7492,DPS-Kissat-non-det,instances/sc2021/main/string_compare_safety_cbmc_unwinding_700,unsat,1416.2,46757.1,46349.438086,0.0
7493,DPS-Kissat-non-det,instances/sc2021/main/puzzle47_sat,-,5001.0,319912.0,320048.274121,0.0
7494,DPS-Kissat-non-det,instances/sc2021/main/ktf_TF-4.tf_2_0.02_18,unsat,41.9,2421.1,2416.746603,0.0
7495,DPS-Kissat-non-det,instances/sc2021/main/dist10.c,unsat,32.1,2002.5,1997.991546,0.0
7496,DPS-Kissat-non-det,instances/sc2021/main/13pipe_k,unsat,2551.2,102836.3,102601.535239,0.0
7497,DPS-Kissat-non-det,instances/sc2021/main/20-100-lambda100-14_sat,sat,65.7,3992.6,3972.562666,0.0
7498,DPS-Kissat-non-det,instances/sc2021/main/puzzle51_unsat,-,5001.0,319946.5,320027.022185,0.0
7499,DPS-Kissat-non-det,instances/sc2021/main/sum_of_3_cubes_42_bits_96,sat,62.6,3810.9,3799.689225,0.0
7500,DPS-Kissat-non-det,instances/sc2021/main/Mycielski-11-hints-3,unsat,165.6,8843.0,8658.405238,0.0
7501,DPS-Kissat-non-det,instances/sc2021/main/sp5-21-15-bin-stri-tree-noid,sat,36.1,2274.4,2274.068671,0.0
7502,DPS-Kissat-non-det,instances/sc2021/main/Mycielski-11-hints-2,unsat,160.2,8779.6,8597.254756,0.0
7503,DPS-Kissat-non-det,instances/sc2021/main/ktf_TF-3.tf_2_0.02_24,unsat,2050.4,130615.7,130786.676322,0.0
7504,DPS-Kissat-non-det,instances/sc2021/main/barman-pfile10-039.sas.ex.15,unsat,42.2,1816.8,1386.50836,0.0
7505,DPS-Kissat-non-det,instances/sc2021/main/MVD_ADS_S10_5_6,unsat,2.6,76.8,26.56314,0.0
7506,DPS-Kissat-non-det,instances/sc2021/main/MVD_ADS_S6_6_5,unsat,1.6,45.3,18.638673,0.0
7507,DPS-Kissat-non-det,instances/sc2021/main/spg_200_317,unsat,59.8,3202.5,3004.885103,0.0
7508,DPS-Kissat-non-det,instances/sc2021/main/HCP-529-420,sat,232.7,14496.2,14487.493091,0.0
7509,DPS-Kissat-non-det,instances/sc2021/main/mp1-klieber2017s-1000-023-eq,unsat,31.4,1912.5,1911.952622,0.0
7510,DPS-Kissat-non-det,instances/sc2021/main/Kakuro-easy-156-ext.xml.hg_7,sat,554.7,11287.8,10719.059599,0.0
7511,DPS-Kissat-non-det,instances/sc2021/main/20-100-frag12-14_sat,sat,159.4,9837.5,9785.327745,0.0
7512,DPS-Kissat-non-det,instances/sc2021/main/quad_res_r37_m39,-,5001.0,320018.8,320066.258489,0.0
7513,DPS-Kissat-non-det,instances/sc2021/main/sp5-21-15-una-stri-flat-noid,sat,42.0,2654.2,2654.852902,0.0
7514,DPS-Kissat-non-det,instances/sc2021/main/size_5_5_5_i003_r12,sat,13.5,832.8,833.104465,0.0
7515,DPS-Kissat-non-det,instances/sc2021/main/ktf_TF-6.tf_4_0.06_77,sat,152.8,9678.1,9684.422915,0.0
7516,DPS-Kissat-non-det,instances/sc2021/main/mp1-tri_ali_s11_c35_bail_UNS,unsat,17.6,1096.2,1097.666518,0.0
7517,DPS-Kissat-non-det,instances/sc2021/main/blocks-blocks-37-1.130-NOTKNOWN,unsat,208.7,10266.9,9894.396251,0.0
7518,DPS-Kissat-non-det,instances/sc2021/main/Kakuro-easy-051-ext.xml.hg_4,unsat,900.0,55352.4,55281.270187,0.0
7519,DPS-Kissat-non-det,instances/sc2021/main/string_compare_safety_cbmc_unwinding_800,unsat,1842.7,54014.1,53667.718249,0.0
7520,DPS-Kissat-non-det,instances/sc2020/combined-crypto1-wff-seed-8-wffvars-450-cryptocplx-40-overlap-2,sat,142.9,9072.2,9081.326204,0.0
7521,DPS-Kissat-non-det,instances/sc2020/g2-hwmcc15deep-6s516r-k17,unsat,533.3,33742.7,33734.593132,0.0
7522,DPS-Kissat-non-det,instances/sc2020/frb59-26-1.used-as.sat04-891,-,5001.0,319981.4,320041.351186,0.0
7523,DPS-Kissat-non-det,instances/sc2020/Steiner-27-10-bce,unsat,0.4,14.3,14.199094,0.0
7524,DPS-Kissat-non-det,instances/sc2020/traffic_kkb_unknown,unsat,56.2,3336.5,3295.999861,0.0
7525,DPS-Kissat-non-det,instances/sc2020/170055892,sat,39.0,2467.0,2476.326812,0.0
7526,DPS-Kissat-non-det,instances/sc2020/b1904P3-8x8c11h0SAT,-,5001.0,319951.4,320020.36222,0.0
7527,DPS-Kissat-non-det,instances/sc2020/Kakuro-easy-041-ext.xml.hg_4,unsat,1091.5,68194.2,68135.545722,0.0
7528,DPS-Kissat-non-det,instances/sc2020/abw-I-ash85.mtx-w24,-,5001.0,320008.7,320037.698549,0.0
7529,DPS-Kissat-non-det,instances/sc2020/w19-20.0,unsat,72.0,4318.6,4234.74587,0.0
7530,DPS-Kissat-non-det,instances/sc2020/Steiner-405-70-bce,-,5001.0,319919.6,320026.318977,0.0
7531,DPS-Kissat-non-det,instances/sc2020/QG7a-gensys-ukn009.sat05-3849.reshuffled-07,unsat,56.9,3555.5,3555.862192,0.0
7532,DPS-Kissat-non-det,instances/sc2020/009-80-8,sat,1033.2,65741.8,65806.085004,0.0
7533,DPS-Kissat-non-det,instances/sc2020/combined-crypto1-wff-seed-3-wffvars-450-cryptocplx-40-overlap-2,sat,68.2,4315.1,4318.921745,0.0
7534,DPS-Kissat-non-det,instances/sc2020/sgp_5-6-8.sat05-2669.reshuffled-07,sat,325.0,20239.8,20149.221624,0.0
7535,DPS-Kissat-non-det,instances/sc2020/size_4_5_5_i000_w31_r9,unsat,831.1,52971.5,52996.01838,0.0
7536,DPS-Kissat-non-det,instances/sc2020/hid-uns-enc-6-1-0-0-0-0-27601,unsat,24.9,1541.7,1543.250146,0.0
7537,DPS-Kissat-non-det,instances/sc2020/preimage_80r_490m_160h_seed_150,sat,3227.6,203736.1,203724.793518,0.0
7538,DPS-Kissat-non-det,instances/sc2020/sted1_0x0_n438-636,sat,556.0,35262.5,35235.4346,0.0
7539,DPS-Kissat-non-det,instances/sc2020/harder-php-025-024.sat05-1191.reshuffled-07,-,5001.0,318243.1,320005.619263,0.0
7540,DPS-Kissat-non-det,instances/sc2020/preimage_80r_495m_160h_seed_379,sat,2.6,96.2,76.121531,0.0
7541,DPS-Kissat-non-det,instances/sc2020/newpol6-7,unsat,1456.7,92685.2,92676.112637,0.0
7542,DPS-Kissat-non-det,instances/sc2020/combined-crypto1-wff-seed-110-wffvars-500-cryptocplx-31-overlap-2,sat,86.6,5463.1,5470.212041,0.0
7543,DPS-Kissat-non-det,instances/sc2020/bv-term-small-rw_1220.smt2,-,5001.0,319977.0,320021.256339,0.0
7544,DPS-Kissat-non-det,instances/sc2020/preimage_80r_491m_160h_seed_407,sat,149.0,9404.3,9384.24297,0.0
7545,DPS-Kissat-non-det,instances/sc2020/w16-6a,-,5001.0,320015.7,320051.307144,0.0
7546,DPS-Kissat-non-det,instances/sc2020/size_4_5_5_i003_w31_r9,unsat,1640.2,62930.1,62960.301774,0.0
7547,DPS-Kissat-non-det,instances/sc2020/170223547,sat,15.8,984.8,988.70643,0.0
7548,DPS-Kissat-non-det,instances/sc2020/4g_6color_180_100_02,-,5001.0,25065.5,24597.023715,0.0
7549,DPS-Kissat-non-det,instances/sc2020/bv-term-small-rw_848.smt2,-,5001.0,319943.1,320012.599858,0.0
7550,DPS-Kissat-non-det,instances/sc2020/4g_5color_168_100_02,-,5001.0,35692.3,35229.327749,0.0
7551,DPS-Kissat-non-det,instances/sc2020/rbsat-v760c43649g8,sat,47.8,3027.7,3030.262711,0.0
7552,DPS-Kissat-non-det,instances/sc2020/preimage_80r_491m_160h_seed_71,sat,1438.3,90506.0,90491.863093,0.0
7553,DPS-Kissat-non-det,instances/sc2020/ps_200_317_70,unsat,34.3,1750.1,1613.356418,0.0
7554,DPS-Kissat-non-det,instances/sc2020/battleship-24-47-sat,sat,53.2,3351.5,3373.796596,0.0
7555,DPS-Kissat-non-det,instances/sc2020/fermat-907547022132073,sat,460.6,29043.0,29049.953338,0.0
7556,DPS-Kissat-non-det,instances/sc2020/53-129696,sat,86.2,5332.7,5292.91938,0.0
7557,DPS-Kissat-non-det,instances/sc2020/rbcl_xits_08_UNSAT,unsat,233.5,14735.7,14737.045605,0.0
7558,DPS-Kissat-non-det,instances/sc2020/filter_iir_true-unreach-call.c,unsat,215.0,12741.7,12581.747439,0.0
7559,DPS-Kissat-non-det,instances/sc2020/baseballcover13with25,sat,92.4,4937.7,4644.547167,0.0
7560,DPS-Kissat-non-det,instances/sc2020/vlsat2_16676_1598591.dimacs,sat,7.2,325.2,238.543965,0.0
7561,DPS-Kissat-non-det,instances/sc2020/b2005-p5-14x14c17h9-Ser3-0,-,5001.0,80245.8,79861.222437,0.0
